id_abo,debut_abonnement,genre,type_abonnement,tarif_mensuel,age
14197816,2027-09-13,femme,2trajet_sem_tous,6,40
18324101,2028-01-21,femme,2trajet_sem_tous,6,41
19617069,2027-07-14,,2trajet_sem_tous,6,33
20846530,2027-07-24,homme,2trajet_sem_tous,6,34
26784545,2028-01-18,homme,10trajet_sem_tous,16,34
20351834,2027-10-14,femme,2trajet_sem_tous,6,40
4402320,2027-06-19,,10trajet_sem_meca,8,25
5873994,2028-02-21,non-binaire,2trajet_sem_meca,3,33
28118923,2027-09-11,femme,2trajet_sem_meca,3,24
13475189,2027-09-30,femme,10trajet_sem_meca,8,25
8034738,2027-06-20,femme,2trajet_sem_tous,6,41
12710924,2027-06-19,homme,2trajet_sem_meca,3,30
27102943,2028-05-20,,2trajet_sem_tous,6,50
11490052,2027-06-25,femme,2trajet_sem_tous,6,27
25830453,2028-03-18,non-binaire,10trajet_sem_meca,8,21
28456132,2028-05-22,femme,2trajet_sem_tous,6,45
14916707,2027-09-20,non-binaire,2trajet_sem_meca,3,26
11871445,2027-08-25,homme,10trajet_sem_tous,16,31
25958029,2027-06-11,femme,2trajet_sem_meca,3,33
3078243,2027-09-02,,2trajet_sem_tous,6,46
18990357,2027-10-09,non-binaire,2trajet_sem_meca,3,19
25574767,2027-06-23,homme,2trajet_sem_tous,6,29
5480109,2028-05-24,homme,2trajet_sem_tous,6,43
14155608,2027-06-12,femme,2trajet_sem_tous,6,58
7778057,2027-12-24,femme,2trajet_sem_meca,3,27
17776374,2027-08-28,femme,10trajet_sem_tous,16,31
30088599,2028-04-16,homme,2trajet_sem_meca,3,20
10941366,2027-09-10,homme,10trajet_sem_tous,16,29
14779958,2027-07-31,,2trajet_sem_meca,3,29
27733841,2027-09-26,homme,10trajet_sem_tous,16,32
20548815,2028-05-21,femme,2trajet_sem_meca,3,17
21866102,2028-04-30,femme,2trajet_sem_tous,6,35
6393768,2027-09-21,femme,10trajet_sem_meca,8,22
18702614,2027-10-15,homme,2trajet_sem_meca,3,23
16912829,2027-07-14,homme,2trajet_sem_meca,3,26
11489020,2028-04-20,femme,2trajet_sem_tous,6,28
29807733,2027-11-02,homme,2trajet_sem_tous,6,41
26334697,2027-08-24,homme,2trajet_sem_tous,6,29
25712424,2027-09-01,non-binaire,10trajet_sem_meca,8,22
14166473,2027-07-12,femme,10trajet_sem_meca,8,24
29921672,2028-05-05,,2trajet_sem_meca,3,28
29005742,2027-09-11,homme,10trajet_sem_meca,8,30
5180289,2027-08-23,femme,2trajet_sem_meca,3,35
10363091,2028-01-24,femme,2trajet_sem_tous,6,41
8517559,2027-07-04,femme,2trajet_sem_meca,3,23
11004988,2028-05-01,femme,10trajet_sem_meca,8,27
21718589,2027-06-09,femme,2trajet_sem_meca,3,41
8625033,2027-07-10,femme,illimité,25,37
29117925,2027-08-16,homme,10trajet_sem_tous,16,29
17339100,2028-05-30,,2trajet_sem_tous,6,43
16154957,2027-07-20,homme,2trajet_sem_tous,6,43
1530534,2027-06-30,femme,2trajet_sem_tous,6,46
12637218,2027-08-30,femme,2trajet_sem_tous,6,45
17526825,2027-07-19,,2trajet_sem_tous,6,41
14230006,2027-06-25,,10trajet_sem_meca,8,21
14539399,2028-03-07,homme,2trajet_sem_meca,3,19
1132086,2027-07-21,,10trajet_sem_tous,16,26
27016468,2028-04-01,homme,10trajet_sem_meca,8,21
9471849,2027-09-02,femme,2trajet_sem_meca,3,27
22666854,2027-06-20,homme,2trajet_sem_tous,6,38
6289694,2027-09-21,femme,2trajet_sem_tous,6,31
26897714,2028-02-05,non-binaire,2trajet_sem_meca,3,28
16999017,2027-09-12,femme,2trajet_sem_tous,6,45
18879448,2028-05-28,femme,2trajet_sem_tous,6,39
3296006,2027-12-04,femme,illimité,25,45
860803,2027-07-17,femme,10trajet_sem_tous,16,30
15832060,2027-08-22,homme,10trajet_sem_tous,16,39
6145519,2027-07-10,non-binaire,2trajet_sem_tous,6,32
6624246,2027-12-26,femme,10trajet_sem_tous,16,37
1754748,2027-09-20,femme,2trajet_sem_tous,6,52
25596700,2028-02-25,femme,illimité,25,40
24484462,2027-09-14,homme,10trajet_sem_meca,8,22
24581696,2027-12-11,femme,2trajet_sem_meca,3,19
12418071,2028-05-06,,illimité,25,42
8920898,2027-07-22,femme,2trajet_sem_meca,3,17
5404328,2027-06-24,homme,2trajet_sem_meca,3,30
21430713,2027-08-08,non-binaire,2trajet_sem_meca,3,16
4953045,2027-12-25,femme,2trajet_sem_meca,3,22
13367650,2028-01-05,homme,2trajet_sem_meca,3,23
3934183,2027-07-23,homme,2trajet_sem_meca,3,27
28595396,2027-10-29,,10trajet_sem_tous,16,32
6737287,2028-05-30,homme,2trajet_sem_meca,3,30
12279370,2027-06-25,femme,2trajet_sem_meca,3,22
28212907,2027-08-02,,2trajet_sem_meca,3,19
3539820,2027-12-05,femme,2trajet_sem_meca,3,29
15069801,2027-09-11,homme,2trajet_sem_tous,6,41
7551318,2027-07-18,femme,2trajet_sem_tous,6,29
26432535,2028-03-01,femme,10trajet_sem_meca,8,17
17910001,2027-06-07,femme,10trajet_sem_tous,16,31
22690794,2028-05-02,femme,illimité,25,43
27886460,2028-05-07,non-binaire,2trajet_sem_meca,3,22
27396586,2028-05-02,femme,2trajet_sem_meca,3,26
25092796,2027-07-10,femme,10trajet_sem_tous,16,20
13313651,2027-06-23,femme,2trajet_sem_tous,6,45
19560016,2027-07-08,femme,2trajet_sem_tous,6,40
14490943,2027-08-14,femme,2trajet_sem_tous,6,38
1756010,2027-08-23,homme,2trajet_sem_meca,3,34
2742644,2027-12-26,femme,2trajet_sem_meca,3,24
18614870,2027-11-29,femme,illimité,25,38
29730235,2028-05-29,femme,2trajet_sem_tous,6,53
7923145,2027-09-11,homme,2trajet_sem_tous,6,51
29490737,2028-01-25,femme,2trajet_sem_tous,6,46
17203486,2028-04-13,femme,2trajet_sem_tous,6,46
21822613,2028-05-07,femme,2trajet_sem_tous,6,37
26111723,2027-12-14,homme,2trajet_sem_tous,6,37
30193272,2027-06-28,femme,2trajet_sem_tous,6,50
24060874,2027-12-28,homme,2trajet_sem_tous,6,50
16704501,2027-09-08,homme,2trajet_sem_meca,3,20
30771476,2028-03-21,,10trajet_sem_meca,8,28
14473968,2028-04-27,non-binaire,2trajet_sem_tous,6,53
3324176,2027-12-22,femme,2trajet_sem_tous,6,41
5021398,2027-12-16,homme,2trajet_sem_tous,6,52
1261697,2028-01-15,femme,2trajet_sem_meca,3,20
10397331,2027-08-23,non-binaire,2trajet_sem_tous,6,46
26122764,2027-07-03,homme,2trajet_sem_tous,6,49
18998882,2027-09-05,femme,2trajet_sem_meca,3,25
11783712,2027-09-15,femme,2trajet_sem_meca,3,26
8363210,2027-10-07,homme,2trajet_sem_tous,6,35
13467489,2027-12-27,femme,2trajet_sem_tous,6,45
22670441,2027-06-25,,2trajet_sem_meca,3,25
11478720,2027-08-17,,2trajet_sem_tous,6,34
25278051,2027-07-09,femme,2trajet_sem_tous,6,39
14490001,2028-05-20,homme,2trajet_sem_meca,3,19
824064,2027-07-17,homme,2trajet_sem_tous,6,28
27671416,2027-07-21,femme,2trajet_sem_tous,6,50
15537599,2027-11-07,femme,2trajet_sem_meca,3,23
8718919,2027-08-25,femme,2trajet_sem_tous,6,38
16182342,2028-01-19,homme,10trajet_sem_meca,8,31
5462741,2027-06-25,femme,illimité,25,40
24237339,2027-09-03,homme,2trajet_sem_tous,6,34
27151778,2028-05-10,femme,10trajet_sem_tous,16,30
841703,2027-08-28,homme,10trajet_sem_tous,16,24
4622314,2027-09-05,homme,2trajet_sem_tous,6,41
1468847,2027-08-27,femme,2trajet_sem_meca,3,24
30127227,2027-09-14,femme,2trajet_sem_tous,6,42
29372334,2028-04-28,,2trajet_sem_tous,6,50
27665803,2027-08-06,homme,2trajet_sem_meca,3,24
15255428,2027-12-04,femme,illimité,25,44
29485770,2028-04-28,femme,2trajet_sem_meca,3,28
27242070,2027-06-29,femme,2trajet_sem_meca,3,24
22308410,2028-05-10,femme,2trajet_sem_meca,3,29
4079955,2027-08-07,femme,2trajet_sem_meca,3,21
18079010,2028-03-21,femme,2trajet_sem_meca,3,20
26463342,2028-03-16,homme,2trajet_sem_tous,6,25
820704,2027-07-05,homme,10trajet_sem_meca,8,21
3507076,2028-01-19,non-binaire,10trajet_sem_tous,16,24
1423628,2027-08-27,homme,2trajet_sem_meca,3,22
2100295,2027-06-25,non-binaire,2trajet_sem_tous,6,52
21162240,2027-08-20,non-binaire,2trajet_sem_meca,3,22
29800363,2027-09-18,homme,10trajet_sem_meca,8,29
331292,2027-06-09,homme,2trajet_sem_tous,6,33
8151313,2028-04-01,homme,2trajet_sem_meca,3,24
21760969,2027-07-16,homme,2trajet_sem_meca,3,23
30581166,2028-02-24,homme,10trajet_sem_meca,8,27
7055416,2027-08-01,femme,2trajet_sem_meca,3,37
10423584,2027-12-26,femme,2trajet_sem_meca,3,21
25898384,2028-05-28,femme,2trajet_sem_meca,3,23
25955668,2027-06-18,femme,2trajet_sem_tous,6,40
18814277,2027-07-24,,10trajet_sem_meca,8,17
29395819,2027-06-09,femme,2trajet_sem_meca,3,27
21610782,2028-02-27,,2trajet_sem_tous,6,31
27644720,2027-11-09,femme,10trajet_sem_meca,8,19
15202914,2027-10-12,,2trajet_sem_tous,6,61
6681445,2028-03-01,femme,2trajet_sem_meca,3,34
13153343,2027-09-22,femme,2trajet_sem_meca,3,26
632672,2027-09-13,femme,2trajet_sem_meca,3,37
25029380,2027-12-10,,2trajet_sem_meca,3,23
3366286,2028-05-18,femme,2trajet_sem_meca,3,35
6724431,2027-10-21,femme,2trajet_sem_tous,6,41
23380331,2027-08-08,non-binaire,2trajet_sem_meca,3,21
15276004,2027-07-06,homme,2trajet_sem_tous,6,29
27875552,2027-12-20,femme,2trajet_sem_meca,3,23
10573587,2027-09-11,femme,2trajet_sem_meca,3,20
11018718,2028-05-11,,10trajet_sem_tous,16,32
19984393,2027-10-17,homme,2trajet_sem_tous,6,33
11597475,2027-08-12,homme,10trajet_sem_tous,16,26
2269380,2027-08-18,homme,illimité,25,46
19777529,2027-09-15,non-binaire,2trajet_sem_meca,3,25
22999956,2027-08-21,femme,2trajet_sem_tous,6,30
6529100,2027-07-13,femme,2trajet_sem_tous,6,48
13414782,2027-09-07,homme,10trajet_sem_meca,8,20
24141895,2027-06-05,femme,10trajet_sem_tous,16,38
23956951,2027-09-06,femme,2trajet_sem_meca,3,29
8177196,2028-01-23,homme,2trajet_sem_tous,6,46
14734228,2027-09-15,,2trajet_sem_meca,3,33
9211137,2028-05-20,homme,2trajet_sem_meca,3,24
15590236,2027-10-19,homme,2trajet_sem_tous,6,34
24307300,2027-08-23,homme,2trajet_sem_meca,3,25
3235286,2028-01-22,femme,2trajet_sem_meca,3,21
14192819,2027-06-19,femme,2trajet_sem_tous,6,25
221679,2027-08-07,femme,2trajet_sem_tous,6,37
18013710,2027-11-30,femme,10trajet_sem_tous,16,29
11462361,2027-07-19,homme,10trajet_sem_meca,8,24
6459804,2028-01-04,homme,10trajet_sem_meca,8,20
5863266,2027-09-24,homme,2trajet_sem_tous,6,34
28223350,2027-11-06,femme,2trajet_sem_meca,3,35
23012289,2027-10-05,femme,2trajet_sem_meca,3,20
20811779,2027-09-20,homme,2trajet_sem_meca,3,29
10938339,2027-06-25,femme,2trajet_sem_tous,6,45
18949876,2027-09-20,homme,2trajet_sem_meca,3,29
28151518,2027-10-17,homme,10trajet_sem_tous,16,37
25191168,2027-09-23,femme,2trajet_sem_tous,6,38
29093868,2028-03-30,femme,2trajet_sem_tous,6,41
8649618,2027-08-31,homme,2trajet_sem_tous,6,39
18921237,2027-12-06,non-binaire,2trajet_sem_tous,6,33
20812970,2027-09-10,homme,2trajet_sem_tous,6,48
27081046,2027-10-18,homme,2trajet_sem_tous,6,46
16300869,2028-01-27,femme,10trajet_sem_meca,8,22
13238354,2027-12-03,femme,10trajet_sem_meca,8,31
12266714,2028-03-27,homme,10trajet_sem_meca,8,29
6928115,2027-09-10,femme,2trajet_sem_meca,3,19
30025455,2027-07-05,homme,2trajet_sem_tous,6,43
22345864,2027-06-11,homme,10trajet_sem_tous,16,36
1421923,2027-08-17,,2trajet_sem_meca,3,23
9091852,2027-09-19,femme,2trajet_sem_meca,3,25
7292857,2028-06-03,non-binaire,2trajet_sem_meca,3,26
11778416,2027-06-16,,2trajet_sem_meca,3,31
4021734,2028-05-08,homme,2trajet_sem_tous,6,37
13560718,2027-10-18,femme,2trajet_sem_meca,3,22
22486863,2028-01-13,homme,2trajet_sem_meca,3,23
13844543,2027-11-09,homme,10trajet_sem_meca,8,30
28808149,2028-04-27,homme,10trajet_sem_tous,16,27
25118048,2027-09-13,femme,2trajet_sem_tous,6,48
16802928,2027-08-06,homme,2trajet_sem_tous,6,40
25067221,2027-12-07,femme,2trajet_sem_meca,3,33
29208528,2028-03-22,femme,2trajet_sem_meca,3,24
17710310,2027-07-21,femme,2trajet_sem_meca,3,27
20457686,2027-07-30,homme,2trajet_sem_meca,3,24
14205698,2027-10-08,homme,10trajet_sem_tous,16,27
27690295,2028-01-20,homme,2trajet_sem_meca,3,36
29971359,2027-09-15,femme,2trajet_sem_meca,3,24
8374471,2027-09-21,femme,2trajet_sem_tous,6,41
6699235,2028-05-20,femme,2trajet_sem_tous,6,49
13069677,2028-01-23,non-binaire,illimité,25,36
20147439,2028-01-18,,2trajet_sem_tous,6,39
19853813,2027-11-14,femme,10trajet_sem_tous,16,27
11302757,2028-04-05,femme,10trajet_sem_tous,16,32
5714958,2027-07-19,non-binaire,2trajet_sem_tous,6,33
1601780,2027-06-06,femme,2trajet_sem_tous,6,38
21440569,2027-11-21,femme,2trajet_sem_meca,3,23
92984,2028-01-03,homme,2trajet_sem_meca,3,18
1927660,2027-08-29,femme,2trajet_sem_meca,3,32
22754520,2027-07-20,homme,2trajet_sem_meca,3,26
3805062,2027-08-19,femme,2trajet_sem_tous,6,38
14618505,2027-09-13,femme,2trajet_sem_meca,3,38
8201075,2027-09-18,homme,2trajet_sem_tous,6,29
23727362,2027-09-20,homme,2trajet_sem_meca,3,24
20192141,2028-02-26,non-binaire,2trajet_sem_tous,6,31
27428973,2028-05-01,homme,2trajet_sem_meca,3,22
3610126,2027-11-20,homme,10trajet_sem_tous,16,29
19140875,2027-08-29,femme,2trajet_sem_tous,6,36
7316008,2027-08-27,homme,2trajet_sem_tous,6,40
20235239,2028-03-24,homme,10trajet_sem_meca,8,25
15886981,2027-08-22,femme,2trajet_sem_meca,3,23
17794766,2027-07-19,femme,2trajet_sem_meca,3,23
21850385,2027-06-12,non-binaire,2trajet_sem_tous,6,32
21438555,2027-11-21,homme,2trajet_sem_meca,3,28
1284797,2027-09-05,,2trajet_sem_meca,3,23
20354101,2027-08-31,femme,illimité,25,47
29002865,2027-06-20,homme,2trajet_sem_meca,3,26
4907627,2027-10-17,femme,10trajet_sem_meca,8,21
26134373,2027-09-08,,2trajet_sem_tous,6,46
24494157,2027-09-06,femme,2trajet_sem_tous,6,45
28666440,2027-08-02,homme,2trajet_sem_meca,3,23
28415407,2028-05-03,femme,10trajet_sem_tous,16,29
12164377,2028-02-19,homme,illimité,25,52
1126689,2027-06-29,homme,2trajet_sem_meca,3,23
25868577,2027-06-28,homme,2trajet_sem_meca,3,17
16424838,2027-08-30,homme,2trajet_sem_tous,6,30
29814609,2027-06-14,femme,10trajet_sem_meca,8,29
3427975,2028-05-13,homme,2trajet_sem_tous,6,35
17520162,2027-06-23,homme,2trajet_sem_tous,6,39
27945133,2027-10-15,femme,2trajet_sem_tous,6,44
21014545,2027-09-03,homme,2trajet_sem_meca,3,20
5931905,2028-06-02,homme,2trajet_sem_tous,6,40
14276933,2028-04-16,femme,2trajet_sem_tous,6,41
23668869,2027-08-21,homme,2trajet_sem_tous,6,48
7561729,2027-08-04,homme,2trajet_sem_tous,6,41
26455005,2027-10-20,femme,2trajet_sem_meca,3,22
12727211,2027-09-05,,illimité,25,38
20420022,2027-09-06,homme,illimité,25,39
24303609,2028-01-08,non-binaire,2trajet_sem_meca,3,22
16257919,2028-03-01,,10trajet_sem_tous,16,37
236491,2027-11-17,homme,2trajet_sem_tous,6,47
16642003,2028-03-12,,2trajet_sem_tous,6,41
27344054,2027-12-07,homme,2trajet_sem_meca,3,24
169812,2027-09-09,non-binaire,10trajet_sem_meca,8,25
5312654,2027-07-24,,10trajet_sem_meca,8,24
9661578,2027-09-08,non-binaire,10trajet_sem_tous,16,38
21626424,2027-09-25,non-binaire,2trajet_sem_tous,6,27
14314418,2027-11-13,homme,2trajet_sem_meca,3,20
12209735,2027-09-01,femme,2trajet_sem_tous,6,35
30237728,2027-12-30,homme,2trajet_sem_meca,3,22
7098365,2028-05-20,femme,2trajet_sem_meca,3,28
19393694,2027-07-23,femme,10trajet_sem_tous,16,39
5384652,2027-08-18,homme,2trajet_sem_meca,3,19
16885449,2027-11-25,femme,2trajet_sem_meca,3,34
13132760,2027-08-13,femme,2trajet_sem_meca,3,20
25535769,2027-10-28,femme,2trajet_sem_meca,3,27
24374411,2027-06-08,femme,2trajet_sem_meca,3,21
9460659,2028-03-19,femme,2trajet_sem_tous,6,38
3491824,2027-07-11,homme,2trajet_sem_tous,6,40
1811874,2027-10-06,femme,2trajet_sem_meca,3,20
1126230,2027-07-13,homme,2trajet_sem_meca,3,27
27520881,2028-04-21,homme,2trajet_sem_meca,3,33
10402726,2028-04-04,,2trajet_sem_tous,6,21
10847577,2028-01-23,femme,10trajet_sem_tous,16,34
26109327,2027-09-05,femme,2trajet_sem_meca,3,19
3443916,2027-08-04,femme,10trajet_sem_meca,8,32
27679559,2027-09-04,femme,10trajet_sem_tous,16,31
6410884,2027-09-13,femme,2trajet_sem_meca,3,25
4322139,2027-08-26,non-binaire,10trajet_sem_meca,8,28
26940640,2027-11-10,,2trajet_sem_tous,6,37
18299416,2027-07-11,femme,2trajet_sem_meca,3,23
13526167,2028-02-06,homme,10trajet_sem_tous,16,38
19064043,2028-02-14,femme,2trajet_sem_tous,6,40
11937841,2027-10-13,homme,10trajet_sem_meca,8,22
12340103,2027-06-27,homme,2trajet_sem_tous,6,37
2010102,2028-02-16,,2trajet_sem_meca,3,31
27177438,2027-06-07,homme,2trajet_sem_meca,3,25
8790738,2027-09-23,femme,10trajet_sem_tous,16,32
12467185,2027-09-22,femme,2trajet_sem_tous,6,36
28508364,2027-08-19,femme,2trajet_sem_tous,6,34
30032059,2027-09-10,femme,10trajet_sem_meca,8,24
366513,2027-11-19,femme,2trajet_sem_meca,3,27
23269079,2027-08-26,femme,2trajet_sem_tous,6,54
4607613,2028-05-01,homme,2trajet_sem_tous,6,37
29469084,2027-06-11,femme,2trajet_sem_tous,6,36
25292628,2027-11-26,femme,2trajet_sem_tous,6,39
5183916,2027-08-08,,2trajet_sem_tous,6,40
17206167,2028-04-14,homme,2trajet_sem_meca,3,19
7057868,2027-06-07,femme,10trajet_sem_meca,8,24
30067424,2027-09-13,non-binaire,2trajet_sem_meca,3,23
6460820,2028-05-15,femme,illimité,25,34
7997297,2027-09-09,femme,2trajet_sem_meca,3,28
28846322,2027-08-31,homme,2trajet_sem_tous,6,43
29047002,2028-01-31,homme,10trajet_sem_meca,8,25
28807255,2027-09-28,femme,2trajet_sem_meca,3,21
9685314,2028-05-07,femme,illimité,25,43
18940151,2027-09-01,,2trajet_sem_meca,3,21
16778778,2027-11-07,non-binaire,2trajet_sem_tous,6,50
25632170,2028-01-13,homme,2trajet_sem_meca,3,22
28642710,2027-07-28,homme,10trajet_sem_tous,16,31
30464147,2028-02-05,,2trajet_sem_meca,3,28
5510379,2027-08-10,femme,2trajet_sem_tous,6,42
23565698,2028-04-29,homme,2trajet_sem_meca,3,30
30686423,2028-05-11,homme,2trajet_sem_tous,6,53
25525047,2027-11-01,non-binaire,2trajet_sem_tous,6,39
21018443,2027-08-03,femme,2trajet_sem_tous,6,34
16364461,2027-08-22,femme,10trajet_sem_meca,8,29
15380991,2027-07-24,femme,2trajet_sem_tous,6,51
28658045,2027-09-30,femme,2trajet_sem_meca,3,28
28039446,2027-07-12,femme,2trajet_sem_meca,3,19
12032371,2027-11-14,,2trajet_sem_meca,3,31
383205,2027-08-11,homme,2trajet_sem_meca,3,26
20777661,2027-12-07,homme,2trajet_sem_tous,6,42
19419188,2028-01-10,homme,10trajet_sem_tous,16,39
29524250,2027-09-29,homme,10trajet_sem_tous,16,34
21097916,2027-08-02,femme,2trajet_sem_tous,6,43
8198856,2028-02-16,,10trajet_sem_meca,8,26
8625331,2028-01-06,femme,2trajet_sem_tous,6,35
12335360,2027-08-20,homme,2trajet_sem_tous,6,41
30726986,2027-06-16,,2trajet_sem_meca,3,20
20498491,2027-09-07,homme,2trajet_sem_meca,3,41
25102925,2027-06-24,femme,2trajet_sem_tous,6,46
30833330,2027-09-09,,2trajet_sem_meca,3,29
5079141,2027-12-16,femme,2trajet_sem_meca,3,21
10253580,2027-10-14,,10trajet_sem_meca,8,23
28505261,2028-05-26,homme,2trajet_sem_meca,3,26
3288468,2027-08-08,homme,2trajet_sem_meca,3,32
6567590,2027-08-11,femme,10trajet_sem_tous,16,27
24597787,2027-09-08,,10trajet_sem_tous,16,24
28192635,2027-06-18,femme,2trajet_sem_meca,3,27
19548310,2027-07-26,non-binaire,10trajet_sem_tous,16,28
4572070,2027-08-05,homme,illimité,25,45
9125660,2027-09-11,femme,10trajet_sem_meca,8,20
4768140,2028-05-12,femme,2trajet_sem_tous,6,50
27355664,2027-08-27,homme,2trajet_sem_meca,3,26
28269323,2027-08-26,femme,2trajet_sem_tous,6,23
30296787,2028-04-30,homme,2trajet_sem_meca,3,36
6499483,2027-08-27,femme,2trajet_sem_tous,6,42
492610,2027-08-27,femme,2trajet_sem_tous,6,43
3371850,2027-07-03,femme,2trajet_sem_tous,6,25
6661643,2027-10-21,homme,2trajet_sem_tous,6,38
4645328,2027-06-13,femme,2trajet_sem_tous,6,32
1598365,2028-01-03,femme,2trajet_sem_meca,3,28
5345339,2028-05-05,femme,2trajet_sem_meca,3,23
24094775,2028-02-03,femme,2trajet_sem_tous,6,53
20837035,2027-07-20,femme,10trajet_sem_meca,8,28
28207656,2027-08-19,homme,2trajet_sem_meca,3,31
4320024,2027-08-12,homme,10trajet_sem_meca,8,22
17930085,2027-06-17,non-binaire,10trajet_sem_meca,8,17
1761772,2027-10-29,homme,2trajet_sem_meca,3,37
10570110,2027-09-07,homme,2trajet_sem_meca,3,31
8135929,2027-09-12,femme,illimité,25,48
23856701,2028-01-04,femme,2trajet_sem_tous,6,41
7452928,2028-04-07,homme,10trajet_sem_tous,16,29
11993559,2027-09-02,non-binaire,2trajet_sem_meca,3,20
21809245,2028-04-04,,2trajet_sem_meca,3,30
28162981,2027-10-01,femme,illimité,25,39
15416561,2028-01-12,homme,2trajet_sem_tous,6,34
27294238,2028-05-25,homme,2trajet_sem_tous,6,44
30402854,2027-09-19,femme,2trajet_sem_tous,6,49
13582271,2027-10-01,homme,2trajet_sem_tous,6,40
25141481,2028-06-01,homme,2trajet_sem_tous,6,36
21108615,2028-04-09,non-binaire,10trajet_sem_meca,8,26
10736803,2028-05-29,femme,2trajet_sem_meca,3,23
3454564,2027-07-14,femme,2trajet_sem_tous,6,28
18280339,2027-09-11,femme,2trajet_sem_meca,3,30
3998114,2027-08-27,femme,2trajet_sem_tous,6,41
26866209,2028-02-08,homme,illimité,25,45
1311201,2027-06-29,femme,10trajet_sem_tous,16,35
2208909,2027-09-08,non-binaire,2trajet_sem_tous,6,44
30596838,2028-05-23,non-binaire,2trajet_sem_meca,3,33
15945444,2027-08-03,femme,10trajet_sem_meca,8,21
18272501,2027-09-16,homme,2trajet_sem_meca,3,18
25291974,2028-02-16,femme,2trajet_sem_meca,3,27
14316171,2027-07-06,femme,10trajet_sem_meca,8,20
6787564,2027-07-05,femme,2trajet_sem_tous,6,43
8934276,2027-06-19,femme,2trajet_sem_tous,6,49
20197511,2028-05-08,femme,2trajet_sem_meca,3,25
18912027,2027-07-01,homme,10trajet_sem_meca,8,29
8551967,2028-05-16,femme,2trajet_sem_tous,6,26
10003115,2027-09-20,femme,2trajet_sem_tous,6,37
6380956,2028-03-19,homme,2trajet_sem_tous,6,43
17780448,2027-12-15,homme,2trajet_sem_tous,6,50
864303,2027-08-10,femme,2trajet_sem_tous,6,42
18061483,2027-09-21,femme,2trajet_sem_meca,3,32
7366123,2027-12-13,femme,2trajet_sem_meca,3,25
27800016,2028-04-20,homme,2trajet_sem_meca,3,23
29165140,2027-09-10,homme,illimité,25,40
20375338,2027-06-21,femme,10trajet_sem_meca,8,22
28332202,2027-11-12,femme,2trajet_sem_tous,6,43
15422515,2028-01-20,homme,2trajet_sem_tous,6,34
29934292,2027-10-09,non-binaire,2trajet_sem_tous,6,43
5619149,2027-09-14,femme,2trajet_sem_tous,6,38
28003106,2027-12-28,homme,10trajet_sem_tous,16,39
10391578,2027-11-07,femme,2trajet_sem_tous,6,28
22606681,2028-01-08,femme,2trajet_sem_tous,6,25
19363446,2028-06-03,homme,2trajet_sem_tous,6,52
25970026,2027-07-17,homme,2trajet_sem_meca,3,32
6397843,2027-06-22,femme,2trajet_sem_tous,6,42
18974736,2027-08-12,femme,2trajet_sem_tous,6,32
25547546,2027-09-15,homme,2trajet_sem_tous,6,29
765827,2027-08-23,femme,2trajet_sem_meca,3,35
17488882,2027-11-03,femme,2trajet_sem_tous,6,29
10244973,2028-01-17,homme,2trajet_sem_meca,3,21
9093688,2027-07-02,femme,10trajet_sem_meca,8,28
10243973,2028-01-28,femme,2trajet_sem_tous,6,46
2414699,2028-01-29,femme,2trajet_sem_meca,3,33
23880353,2027-07-15,homme,10trajet_sem_tous,16,34
1335869,2027-08-29,homme,2trajet_sem_meca,3,28
23619346,2027-07-18,homme,2trajet_sem_tous,6,26
27237136,2028-02-28,,2trajet_sem_meca,3,28
21331536,2027-09-14,homme,10trajet_sem_meca,8,33
4832115,2028-05-26,,2trajet_sem_meca,3,20
14610477,2027-09-27,femme,2trajet_sem_tous,6,40
24211021,2028-02-12,femme,2trajet_sem_tous,6,53
